trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2352,False,"{'a': 0.7, 'e': 0.020619652471058063}",30,12,31.535882358615822,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2353,False,"{'a': 0.7, 'e': 0.020615270438818365}",20,3,23.440740959268734,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2354,False,"{'a': 0.7, 'e': 0.02061089119916432}",25,16,6.45322517567015,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2355,False,"{'a': 0.7, 'e': 0.02060651474913109}",20,9,20.33625319666957,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2356,False,"{'a': 0.7, 'e': 0.02060214108575823}",25,11,31.06940497183965,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2357,False,"{'a': 0.7, 'e': 0.020597770206089702}",25,8,29.846478056639906,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2358,False,"{'a': 0.7, 'e': 0.02059340210717385}",20,9,19.386236621034747,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2359,False,"{'a': 0.7, 'e': 0.020589036786063403}",30,12,36.57202930883699,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2360,False,"{'a': 0.7, 'e': 0.020584674239815456}",30,16,27.35164838919414,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2361,False,"{'a': 0.7, 'e': 0.020580314465491474}",20,10,14.37329472774653,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2362,False,"{'a': 0.7, 'e': 0.020575957460157265}",25,11,22.625180097681376,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2363,False,"{'a': 0.7, 'e': 0.020571603220883004}",25,8,28.62569562018923,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2364,False,"{'a': 0.7, 'e': 0.02056725174474318}",25,14,22.65227121029198,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2365,False,"{'a': 0.7, 'e': 0.020562903028816623}",25,16,15.973617861716022,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2366,False,"{'a': 0.7, 'e': 0.020558557070186494}",20,6,26.723079821661923,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2367,False,"{'a': 0.7, 'e': 0.020554213865940245}",20,0,30.415632988368106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2368,False,"{'a': 0.7, 'e': 0.02054987341316966}",30,19,21.908964709733514,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2369,False,"{'a': 0.7, 'e': 0.020545535708970802}",30,15,24.941998106426226,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2370,False,"{'a': 0.7, 'e': 0.020541200750444025}",25,15,15.587988865332587,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2371,False,"{'a': 0.7, 'e': 0.02053686853469397}",25,19,12.303427436885169,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2372,False,"{'a': 0.7, 'e': 0.020532539058829544}",25,15,17.45474897961271,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2373,False,"{'a': 0.7, 'e': 0.020528212319963927}",20,12,15.7597609533637,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2374,False,"{'a': 0.7, 'e': 0.020523888315214546}",20,14,10.75607205447042,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2375,False,"{'a': 0.7, 'e': 0.02051956704170308}",20,14,12.37464240245663,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2376,False,"{'a': 0.7, 'e': 0.020515248496555453}",20,0,29.460774331057216,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2377,False,"{'a': 0.7, 'e': 0.02051093267690182}",25,12,20.869332964566055,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2378,False,"{'a': 0.7, 'e': 0.02050661957987655}",30,18,21.79497085163474,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2379,False,"{'a': 0.7, 'e': 0.02050230920261824}",30,8,38.18361383255,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2380,False,"{'a': 0.7, 'e': 0.020498001542269693}",20,9,21.09517600584505,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2381,False,"{'a': 0.7, 'e': 0.02049369659597791}",20,15,7.2147206835579665,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2382,False,"{'a': 0.7, 'e': 0.020489394360894086}",20,8,17.075530718041865,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2383,False,"{'a': 0.7, 'e': 0.020485094834173604}",20,13,13.00584115840393,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2384,False,"{'a': 0.7, 'e': 0.020480798012976014}",20,3,24.86879601535797,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2385,False,"{'a': 0.7, 'e': 0.02047650389446504}",30,10,34.376704767900726,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2386,False,"{'a': 0.7, 'e': 0.020472212475808573}",20,16,9.18287933229379,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2387,False,"{'a': 0.7, 'e': 0.02046792375417865}",20,6,-12.09512876622627,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2388,False,"{'a': 0.7, 'e': 0.02046363772675145}",20,16,7.362821468130991,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2389,False,"{'a': 0.7, 'e': 0.020459354390707302}",30,23,12.474838596397996,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2390,False,"{'a': 0.7, 'e': 0.020455073743230655}",20,8,8.777802779818808,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2391,False,"{'a': 0.7, 'e': 0.020450795781510083}",20,11,17.41031907315775,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2392,False,"{'a': 0.7, 'e': 0.020446520502738267}",30,12,31.286578326533416,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2393,False,"{'a': 0.7, 'e': 0.020442247904112004}",20,12,16.93532165860253,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2394,False,"{'a': 0.7, 'e': 0.020437977982832194}",20,15,11.168146200770167,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2395,False,"{'a': 0.7, 'e': 0.02043371073610381}",20,9,19.626594825934742,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2396,False,"{'a': 0.7, 'e': 0.020429446161135924}",30,12,27.85958551722876,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2397,False,"{'a': 0.7, 'e': 0.02042518425514167}",25,18,14.093452366657006,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2398,False,"{'a': 0.7, 'e': 0.020420925015338272}",20,12,14.012486140320725,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2399,False,"{'a': 0.7, 'e': 0.020416668438946992}",30,13,28.62109736047645,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2400,False,"{'a': 0.7, 'e': 0.020412414523193152}",20,0,27.8192626615479,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2401,False,"{'a': 0.7, 'e': 0.02040816326530612}",25,10,28.88509054199802,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2402,False,"{'a': 0.7, 'e': 0.020403914662519312}",20,8,23.822557103939232,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2403,False,"{'a': 0.7, 'e': 0.020399668712070152}",25,8,26.594987642685588,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2404,False,"{'a': 0.7, 'e': 0.020395425411200103}",30,16,23.943722137216735,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2405,False,"{'a': 0.7, 'e': 0.02039118475715464}",25,8,30.33883184885384,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2406,False,"{'a': 0.7, 'e': 0.020386946747183242}",25,16,17.096201144059577,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2407,False,"{'a': 0.7, 'e': 0.020382711378539392}",20,4,27.585375691307956,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2408,False,"{'a': 0.7, 'e': 0.02037847864848056}",30,10,32.465189421036094,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2409,False,"{'a': 0.7, 'e': 0.020374248554268205}",35,26,10.575486946848423,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2410,False,"{'a': 0.7, 'e': 0.020370021093167764}",20,16,8.276657300937156,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2411,False,"{'a': 0.7, 'e': 0.020365796262448638}",20,11,18.969089814076074,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2412,False,"{'a': 0.7, 'e': 0.020361574059384203}",25,18,13.982741459305064,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2413,False,"{'a': 0.7, 'e': 0.02035735448125178}",25,14,22.994257191366525,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2414,False,"{'a': 0.7, 'e': 0.02035313752533264}",20,14,9.603567803735546,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2415,False,"{'a': 0.7, 'e': 0.02034892318891199}",20,16,8.436999278799743,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2416,False,"{'a': 0.7, 'e': 0.020344711469278985}",35,23,25.049233916039295,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2417,False,"{'a': 0.7, 'e': 0.020340502363726694}",20,16,9.23723086098908,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2418,False,"{'a': 0.7, 'e': 0.0203362958695521}",20,15,13.128870066224765,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2419,False,"{'a': 0.7, 'e': 0.020332091984056118}",30,13,33.82248104190103,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2420,False,"{'a': 0.7, 'e': 0.020327890704543543}",20,2,-13.265966044968048,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2421,False,"{'a': 0.7, 'e': 0.020323692028323077}",20,0,32.40328209632298,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2422,False,"{'a': 0.7, 'e': 0.020319495952707323}",25,19,11.536715677671143,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2423,False,"{'a': 0.7, 'e': 0.020315302475012738}",30,15,28.222464083591614,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2424,False,"{'a': 0.7, 'e': 0.02031111159255969}",25,14,10.447425246607942,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2425,False,"{'a': 0.7, 'e': 0.02030692330267238}",35,8,32.12298889219767,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
2426,False,"{'a': 0.7, 'e': 0.020302737602678898}",20,5,25.169592544388493,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2427,False,"{'a': 0.7, 'e': 0.020298554489911167}",25,14,17.048864442084852,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2428,False,"{'a': 0.7, 'e': 0.020294373961704974}",20,16,9.878174001296562,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2429,False,"{'a': 0.7, 'e': 0.020290196015399928}",25,0,37.5206538491436,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2430,False,"{'a': 0.7, 'e': 0.020286020648339485}",20,6,19.991532372521416,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2431,False,"{'a': 0.7, 'e': 0.020281847857870915}",35,18,33.10381749754136,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2432,False,"{'a': 0.7, 'e': 0.020277677641345318}",20,7,21.14043982762762,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2433,False,"{'a': 0.7, 'e': 0.020273509996117586}",35,20,27.872292512218195,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2434,False,"{'a': 0.7, 'e': 0.02026934491954644}",20,0,24.090552659335618,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2435,False,"{'a': 0.7, 'e': 0.02026518240899438}",25,17,15.445385352340002,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2436,False,"{'a': 0.7, 'e': 0.020261022461827694}",30,19,20.949877085385268,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2437,False,"{'a': 0.7, 'e': 0.020256865075416467}",20,14,13.461174694749767,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2438,False,"{'a': 0.7, 'e': 0.02025271024713455}",25,15,19.200483399280103,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2439,False,"{'a': 0.7, 'e': 0.02024855797435957}",20,14,9.479012968377937,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2440,False,"{'a': 0.7, 'e': 0.0202444082544729}",25,15,18.11978427311996,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2441,False,"{'a': 0.7, 'e': 0.02024026108485969}",20,11,19.013607372147295,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2442,False,"{'a': 0.7, 'e': 0.020236116462908824}",20,10,16.596192626487657,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2443,False,"{'a': 0.7, 'e': 0.02023197438601293}",20,12,17.94892433023283,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2444,False,"{'a': 0.7, 'e': 0.02022783485156837}",20,11,17.530978278062825,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2445,False,"{'a': 0.7, 'e': 0.02022369785697524}",25,17,19.123682328881614,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2446,False,"{'a': 0.7, 'e': 0.020219563399637347}",25,7,-12.16922444270983,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2447,False,"{'a': 0.7, 'e': 0.02021543147696222}",20,14,1.4186414499436322,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2448,False,"{'a': 0.7, 'e': 0.020211302086361082}",20,14,10.62202093257637,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2449,False,"{'a': 0.7, 'e': 0.020207175225248872}",20,4,26.017601224509235,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2450,False,"{'a': 0.7, 'e': 0.020203050891044214}",20,9,1.7420082130910344,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
2451,False,"{'a': 0.7, 'e': 0.020198929081169423}",30,11,36.31779171575794,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2452,False,"{'a': 0.7, 'e': 0.020194809793050484}",20,2,30.397654343298413,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2453,False,"{'a': 0.7, 'e': 0.020190693024117065}",25,12,25.742762904956273,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2454,False,"{'a': 0.7, 'e': 0.020186578771802504}",20,0,-14.994388281426037,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2455,False,"{'a': 0.7, 'e': 0.02018246703354378}",25,11,25.1255652114358,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2456,False,"{'a': 0.7, 'e': 0.020178357806781545}",20,6,23.78258238407203,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2457,False,"{'a': 0.7, 'e': 0.02017425108896008}",20,7,22.173028748610047,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2458,False,"{'a': 0.7, 'e': 0.02017014687752732}",25,15,16.782355219698488,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2459,False,"{'a': 0.7, 'e': 0.020166045169934834}",20,13,13.154748149560527,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2460,False,"{'a': 0.7, 'e': 0.020161945963637795}",20,16,7.997207242534374,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2461,False,"{'a': 0.7, 'e': 0.020157849256095022}",25,13,25.765431404789357,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2462,False,"{'a': 0.7, 'e': 0.02015375504476893}",20,0,31.698215427211963,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2463,False,"{'a': 0.7, 'e': 0.02014966332712555}",20,10,19.401203862130995,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2464,False,"{'a': 0.7, 'e': 0.020145574100634507}",20,14,11.088001100503622,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2465,False,"{'a': 0.7, 'e': 0.02014148736276902}",20,12,14.013790779432785,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2466,False,"{'a': 0.7, 'e': 0.0201374031110059}",30,17,23.11152970137407,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2467,False,"{'a': 0.7, 'e': 0.020133321342825528}",30,16,21.606622735273827,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2468,False,"{'a': 0.7, 'e': 0.020129242055711864}",20,14,12.015327735544846,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2469,False,"{'a': 0.7, 'e': 0.02012516524715244}",25,11,26.599436826435653,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2470,False,"{'a': 0.7, 'e': 0.020121090914638342}",20,11,16.629099288351693,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2471,False,"{'a': 0.7, 'e': 0.020117019055664216}",20,14,13.76928760838375,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2472,False,"{'a': 0.7, 'e': 0.020112949667728242}",30,16,25.235187588745998,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2473,False,"{'a': 0.7, 'e': 0.020108882748332158}",25,5,35.22698105645854,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2474,False,"{'a': 0.7, 'e': 0.020104818294981227}",30,19,-4.011861686841353,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
2475,False,"{'a': 0.7, 'e': 0.02010075630518424}",25,13,20.879595350061848,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2476,False,"{'a': 0.7, 'e': 0.02009669677645352}",20,11,19.11690302120578,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2477,False,"{'a': 0.7, 'e': 0.02009263970630489}",20,10,19.7424510139702,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2478,False,"{'a': 0.7, 'e': 0.020088585092257694}",30,15,29.730918239799223,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2479,False,"{'a': 0.7, 'e': 0.020084532931834775}",30,13,36.03677337120649,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2480,False,"{'a': 0.7, 'e': 0.02008048322256247}",25,8,22.701323204221083,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2481,False,"{'a': 0.7, 'e': 0.02007643596197061}",25,17,14.948193216493944,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2482,False,"{'a': 0.7, 'e': 0.020072391147592506}",25,14,19.8824207266875,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2483,False,"{'a': 0.7, 'e': 0.02006834877696495}",20,10,18.482801616089077,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2484,False,"{'a': 0.7, 'e': 0.020064308847628203}",30,10,34.32463599052177,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2485,False,"{'a': 0.7, 'e': 0.020060271357125986}",25,14,18.538626167567443,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2486,False,"{'a': 0.7, 'e': 0.020056236303005487}",20,0,-11.775222843891964,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2487,False,"{'a': 0.7, 'e': 0.020052203682817345}",20,6,26.68255595508143,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2488,False,"{'a': 0.7, 'e': 0.020048173494115636}",20,10,17.851915531162238,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2489,False,"{'a': 0.7, 'e': 0.02004414573445789}",30,20,17.292466918656025,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2490,False,"{'a': 0.7, 'e': 0.020040120401405057}",30,14,26.256600616404526,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2491,False,"{'a': 0.7, 'e': 0.020036097492521526}",25,9,33.01105806556191,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2492,False,"{'a': 0.7, 'e': 0.0200320770053751}",30,11,33.33324470603127,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2493,False,"{'a': 0.7, 'e': 0.02002805893753699}",20,5,24.10903917178623,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2494,False,"{'a': 0.7, 'e': 0.020024043286581833}",20,9,22.42716133668161,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2495,False,"{'a': 0.7, 'e': 0.020020030050087657}",30,15,26.475956877715266,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2496,False,"{'a': 0.7, 'e': 0.02001601922563589}",20,8,23.4582985801754,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2497,False,"{'a': 0.7, 'e': 0.020012010810811352}",30,2,38.678101247867154,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 0}",1
2498,False,"{'a': 0.7, 'e': 0.020008004803202244}",25,0,32.61049798721889,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2499,False,"{'a': 0.7, 'e': 0.020004001200400138}",20,12,14.84268427930058,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2500,False,"{'a': 0.7, 'e': 0.02}",20,13,10.19982104409642,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2501,False,"{'a': 0.7, 'e': 0.01999600119960014}",25,18,12.920073869162437,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,20,9.771005325093325,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,8,30.12172446508528,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,9,23.703072297761082,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,10,26.130049134292303,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,9,22.550822523275336,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,0,29.799435126461535,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0, 'e': 0}",20,12,14.375060711336129,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,18,21.988808678232758,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,0,33.071200580975535,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0, 'e': 0}",30,19,19.226653080954055,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,9,24.84199789922859,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,6,23.87786611905604,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,12,16.635593188852752,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",30,13,29.393426637610425,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,7,21.877768483919223,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,11,15.564202499136757,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,12,16.7791181132973,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",30,18,21.302752059519,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",30,18,18.872059557888008,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",25,18,13.026331402323985,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,11,21.769608689639377,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",25,14,19.343036521373993,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",20,3,30.581647835813783,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,12,13.957306277862065,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,6,22.741842059424606,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",25,11,26.921755220667972,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,12,15.527016697965795,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",30,16,24.63588945167986,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",20,10,22.936386262182978,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",25,13,21.44407287987026,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",30,13,31.07277656856386,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",30,23,12.480798356582493,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",20,8,16.92673747582171,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",25,13,21.802675908047576,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",25,14,18.381237124874627,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",30,14,28.978974497317658,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",20,16,7.620596900371885,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",20,8,22.32391983366825,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
